"","Code","Year","TFR","C","W15","W20","W25","W30","W35","W40","W45","W","iTFR","p2534","qx","ex","lagTFR"
"182","CAN",1924,3.217,1072776.45,422669.04,375059.73,348117.53,319567.4,298967.39,258526.57,219085.49,2241993.15,3.3494460721256,0.297808639602668,0.10036,58.76,NA
"183","CAN",1925,3.13,1077033.98,434061.09,381568.23,352267.67,323175.89,302575.89,265426.58,228543.84,2287619.19,3.29566996681821,0.295260488700482,0.09805,59.23,3.3008
"184","CAN",1926,3.353,1080767.68,446044.37,389185.2,355792.34,327250.96,306826.03,272501.64,237051.78,2334652.32,3.24047126640253,0.292567460323171,0.1036,57.92,3.2658
"185","CAN",1927,3.316,1081841.38,456952.33,398202.19,360326.29,331042.47,311150.95,278592.88,243801.38,2380068.49,3.18179484826506,0.290482716318806,0.09725,58.63,3.249
"186","CAN",1928,3.294,1080249.6,469136.45,409144.39,365384.38,333958.9,315584.37,283601.09,249159.45,2425969.03,3.1170007145557,0.288273787237919,0.09495,58.54,3.262
"187","CAN",1929,3.217,1078566.28,482619.73,420577.53,369342.48,336400.55,319892.6,288459.45,253884.39,2471176.73,3.055210041574,0.285589865521273,0.0982,57.94,3.262
"188","CAN",1930,3.281,1076441.09,495961.37,431677.53,372375.61,338392.05,323759.18,292950.95,258250.95,2513367.64,2.99800455376278,0.282794943600054,0.0997,58.91,3.2922
"189","CAN",1931,3.194,1073941.11,508736.18,442602.47,374958.91,339858.63,327517.53,296684.11,262042.46,2552400.29,2.94530125210102,0.280056989023458,0.09418,60.27,3.2604
"190","CAN",1932,3.081,1069048.51,516584.37,454044.39,382244.1,342033.97,330033.69,301192.87,266709.58,2592842.97,2.88615224932037,0.279337421656507,0.08002,61.35,3.2134
"191","CAN",1933,2.863,1058888.77,515582.19,467753.41,393819.45,344775.62,330933.42,306609.6,271684.38,2631158.07,2.81709467572961,0.280711021668113,0.07564,62.26,3.1272
"192","CAN",1934,2.801,1041636.99,513441.64,481469.59,405085.76,347709.03,331041.64,312109.6,275875.88,2666733.14,2.73422894125807,0.282291009440862,0.07355,62.66,3.044
"193","CAN",1935,2.751,1032749.85,514158.63,494036.17,415277.27,351217.53,331291.78,317084.38,279425.76,2702491.52,2.67503113201258,0.283625237795381,0.0724,62.4,2.938
"194","CAN",1936,2.692,1024855.35,522111.24,502234.52,425177.25,356301.37,332550.42,320809.04,283017.54,2742201.38,2.61614172552127,0.284982213815384,0.06833,62.65,2.8376
"195","CAN",1937,2.639,1008720.83,533293.97,506559.18,434552.06,363410.14,334992.33,323150.4,286875.89,2782833.97,2.53735791862567,0.286744451376666,0.07981,61.29,2.7492
"196","CAN",1938,2.696,996314.81,545144.66,504890.41,446353.15,373702.74,338650.96,324308.49,291184.37,2824234.78,2.46941356270671,0.290363922931365,0.06969,63.26,2.7158
"197","CAN",1939,2.648,1000603.01,554334.79,502191.51,458986.03,385469.32,343667.94,324658.36,295784.39,2865092.34,2.44467550738696,0.294739313707425,0.06567,63.69,2.6852
"198","CAN",1940,2.758,1013511.23,558633.97,502133.42,470319.17,396952.61,350376.71,325166.84,299567.4,2903150.12,2.44375189595776,0.298734734392585,0.06311,63.96,2.6866
"199","CAN",1941,2.82,1036832.06,556532.06,509010.95,476709.04,407535.61,358868.78,326725.48,301775.34,2937157.26,2.47103705301772,0.30105458159908,0.06578,63.72,2.7122
"200","CAN",1942,2.954,1072050.42,551107.13,521503,481209.59,418469.31,366901.65,330284.39,304150.69,2973625.76,2.52363731877276,0.302552833682743,0.05905,64.63,2.7752
"201","CAN",1943,3.028,1115193.97,545340.28,533827.68,484842.2,430361.09,373868.21,334826.02,306858.91,3009924.39,2.59353949751542,0.304061887082818,0.05771,64.55,2.8416
"202","CAN",1944,2.998,1160393.43,541632.87,543601.92,487784.1,442869.59,381426.85,339676.16,309825.76,3046817.25,2.66598005180652,0.305451103114242,0.05604,65.28,2.9116
"203","CAN",1945,2.999,1211654.52,538990.95,548092.05,493868.5,454327.4,391219.17,345126.3,313359.18,3084983.55,2.74931178806448,0.307358494666852,0.05118,66.27,2.9598
"204","CAN",1946,3.359,1264336.45,535599.18,548683.29,505078.09,465527.66,404961.91,351876.71,318459.72,3130186.56,2.82742097966199,0.310079201796841,0.05104,66.47,3.0676
"205","CAN",1947,3.58,1327508.21,531882.47,549942.19,516535.61,475068.5,418210.96,360893.98,324326.3,3176860.01,2.92507615719586,0.312133398034117,0.05124,66.72,3.1928
"206","CAN",1948,3.421,1407711.24,527673.97,549032.6,525135.07,483243.56,430936.44,370993.98,330201.37,3217216.99,3.06288904684667,0.313431960957038,0.04523,67.27,3.2714
"207","CAN",1949,3.44,1533303.4,539402.2,561299,548097.73,503870.32,455017.51,390403.54,343612.01,3341702.31,3.21187311265916,0.314800048721276,0.0439,67.59,3.3598
"208","CAN",1950,3.431,1604940.82,534849.04,558524.38,558893.97,514769.32,470561.92,403969.87,350001.37,3391569.87,3.31250310936392,0.316568235700242,0.04149,68.22,3.4462
"209","CAN",1951,3.478,1685328.48,528781.65,553723.57,572028.49,525785.75,487837.53,417386.3,355126.02,3440669.31,3.42878036134196,0.319069966070061,0.03852,68.5,3.47
"210","CAN",1952,3.624,1756296.71,529843.3,552092.06,582893.43,541112.6,504136.71,433245.76,364411.23,3507735.09,3.50484761664257,0.320436407300074,0.03967,68.69,3.4788
"211","CAN",1953,3.702,1809644.66,536709.86,553733.71,588901.09,557886.85,517477.81,450153.69,376819.46,3581682.47,3.5367492026729,0.320181353206333,0.03786,69.07,3.535
"212","CAN",1954,3.815,1864088.23,545860.83,555567.12,591775.34,574920.82,530536.44,466645.49,390478.36,3655784.4,3.56930720805089,0.319137025695498,0.03505,69.93,3.61
"213","CAN",1955,3.82,1918370.14,557694.53,557858.91,592750.14,591486.84,543027.67,482645.21,404711.51,3730174.81,3.59998972273366,0.317474928205845,0.03451,69.99,3.6878
"214","CAN",1956,3.841,1965401.65,570369.59,560650.69,592591.5,607178.63,554144.12,497094.79,417794.52,3799823.84,3.62064456914403,0.315743618788391,0.03486,69.99,3.7604
"215","CAN",1957,3.93,2030576.72,590113.99,568961.1,597318.63,620686.03,570854.8,510561.37,432687.13,3891183.05,3.6528831610736,0.313016541331819,0.03355,69.91,3.8216
"216","CAN",1958,3.893,2111251.76,615747.67,578901.91,602300.54,628634.53,590045.76,522519.18,448295.06,3986444.65,3.70725386090586,0.308780173330639,0.03129,70.57,3.8598
"217","CAN",1959,3.943,2168709.32,639655.06,583917.26,600732.33,631441.92,606720.27,533927.66,463953.7,4060348.2,3.7388333443915,0.303465168332115,0.02922,70.61,3.8854
"218","CAN",1960,3.909,2206766.57,664481.1,587976.17,597674.52,631199.73,621644.92,545044.1,479570.14,4127590.68,3.74246556589279,0.297721926729421,0.02763,70.98,3.9032
"219","CAN",1961,3.853,2241991.82,691895.38,593838.88,595983.02,628776,634749.79,555023.41,494011.52,4194278,3.74175072324724,0.292007115408182,0.02721,71.21,3.9056
"220","CAN",1962,3.77,2272098.22,726878.71,605863.25,593416.47,624013.67,642182.75,567191.47,506052.27,4265598.59,3.72859452300222,0.285406635039234,0.02727,71.24,3.8736
"221","CAN",1963,3.68,2291254.53,769452.22,625572.09,591445.43,617346.08,642695.22,582377.97,515340.64,4344229.65,3.69197372196932,0.278252212103934,0.02609,71.26,3.831
"222","CAN",1964,3.512,2292736.95,814365.42,650819.58,593781.24,612490.95,640384.76,599258.76,523222.98,4434323.69,3.61930246233333,0.272030702837573,0.02435,71.64,3.7448
"223","CAN",1965,3.149,2272700.51,856389.23,680336.52,601246.82,610454.71,637947.12,615334.27,531685.81,4533394.48,3.50926963011611,0.267283497023184,0.02264,71.74,3.5928
"224","CAN",1966,2.815,2223685.51,893839.35,717149,615190.51,610670.54,636621.12,627853.11,542291.5,4643615.13,3.35208628067331,0.263988512329617,0.02203,71.88,3.3852
"225","CAN",1967,2.596,2155025.68,927719.91,761036.16,636080.71,612747.77,633457.78,636783.83,555898.33,4763724.49,3.16667762622855,0.262153800586398,0.0213,72.09,3.1504
"226","CAN",1968,2.455,2073109.37,957054.85,807219.08,662601.7,615533.07,628168.16,640537.22,572718.98,4883833.06,2.97138854086876,0.261707301272906,0.02048,72.24,2.9054
"227","CAN",1969,2.404,1986273.88,981642.78,851074.77,694393.94,619802.11,623359.77,638180.59,591491.22,4999945.18,2.78081392084383,0.262842091800694,0.01956,72.4,2.6838
"228","CAN",1970,2.312,1909160.11,1005492.45,893053.48,730128.19,627114.92,620344.11,631880.56,608995.22,5117008.93,2.61170557894649,0.265241497243195,0.01908,72.61,2.5164
"229","CAN",1971,2.138,1854230.34,1043922.03,954155.75,780115.61,646049.99,622715.51,628765.9,623660.84,5299385.63,2.44926738422695,0.269119045031641,0.01749,72.94,2.381
"230","CAN",1972,1.965,1818985.1,1077928.46,986499.24,835402.09,668678.04,624292.99,629025.27,628652.25,5450478.34,2.33610610036843,0.275953785369964,0.01676,72.83,2.2548
"231","CAN",1973,1.875,1795021.67,1103963.88,998191.72,886308.96,697680.39,623699.37,630010.45,628512.35,5568367.12,2.25652357669981,0.284462090207874,0.01538,73.07,2.1388
"232","CAN",1974,1.83,1782916.16,1126359.48,1025990.39,926863.14,732655.94,629076.81,630702.45,628094.52,5699742.73,2.18964499122226,0.291156839635111,0.01497,73.15,2.024
"233","CAN",1975,1.832,1774368.93,1144357.84,1064744.26,965802.54,769281.9,640523.02,629909.87,627311.32,5841930.75,2.12610916519337,0.297005307705847,0.0144,73.45,1.928
"234","CAN",1976,1.782,1765172.91,1161858.09,1102361.35,1000821.42,806684.07,655549.62,629235.76,626838.39,5983348.7,2.06509949353278,0.302089278199681,0.0131,73.87,1.8568
"235","CAN",1977,1.75,1760063.54,1176070.37,1130706.84,1023041.54,853354.22,677073.31,628588.46,626855.65,6115690.39,2.01456319635566,0.306816669965531,0.01256,74.16,1.8138
"236","CAN",1978,1.697,1764104.51,1185095.84,1151995.5,1037980.87,901792.56,706708.84,627332.09,628334.89,6239240.59,1.9792042624213,0.310898963106021,0.01198,74.48,1.7782
"237","CAN",1979,1.695,1774071.79,1190541.61,1169622.3,1057796.91,940495.99,739269.88,632071.84,628135.58,6357934.11,1.95322919601631,0.314299089205251,0.01104,74.84,1.7512
"238","CAN",1980,1.68,1786259.64,1188535.42,1189412.9,1084116.18,979535.44,769828.34,644439.03,625322.22,6481189.53,1.92924731210568,0.318406306504047,0.01055,75.06,1.7208
"239","CAN",1981,1.652,1797602.94,1171847.42,1213743.74,1110681.14,1017272.97,801680.41,661406.44,623127.25,6599759.37,1.90661808628941,0.322429044863798,0.00965,75.48,1.6948
"240","CAN",1982,1.637,1812234.62,1138313.74,1229720.11,1139881.8,1037769.78,848635.64,682435.66,622691.05,6699447.78,1.89353552062466,0.325049414744449,0.00923,75.69,1.6722
"241","CAN",1983,1.621,1829989.02,1093037.75,1234056.29,1171286.27,1048564.26,900757.72,709054.74,623652.58,6780409.61,1.88925505637704,0.327391803398733,0.00856,76.07,1.657
"242","CAN",1984,1.625,1843938.22,1043053.3,1235190.84,1192686.4,1068450.19,941999.8,739719.78,629847.86,6850948.17,1.88405564014068,0.330047248043916,0.00821,76.36,1.643
"243","CAN",1985,1.611,1848376.48,999607.14,1230129.82,1205666.68,1097136.39,979180.56,770040.29,640317.32,6922078.2,1.86918364487705,0.3326751018213,0.00799,76.35,1.6292
"244","CAN",1986,1.594,1844457.83,973710.83,1210697.49,1218089.33,1127771.58,1011988.34,803315.85,653789.57,6999362.99,1.84462569357329,0.335153486588927,0.00788,76.49,1.6176
"245","CAN",1987,1.576,1849051.71,959858.22,1175058.41,1233092.26,1158745.78,1033518.21,850785.63,674659.58,7085718.09,1.82668316825458,0.33755760667018,0.00727,76.79,1.6054
"246","CAN",1988,1.599,1862687.18,950162.18,1129107.72,1249073.51,1189756.71,1053705.04,903253.67,704817.01,7179875.84,1.81602169042522,0.339675820912246,0.0072,76.86,1.601
"247","CAN",1989,1.659,1881720.42,946195.43,1088302.4,1268493.67,1220184.66,1086439.58,950642.15,739945.24,7300203.13,1.80433923624259,0.340905353684316,0.00721,77.12,1.6078
"248","CAN",1990,1.715,1913179.75,944305.38,1057543.82,1278182.47,1248809.29,1125552.06,998451.33,774484.4,7427328.75,1.80310562528958,0.340228882422903,0.00689,77.43,1.6286
"249","CAN",1991,1.714,1944901.68,939950.7,1033266.63,1256328.3,1272503.13,1159301.44,1041935.84,810531.35,7513817.39,1.81190346442529,0.336557477876103,0.00632,77.59,1.6526
"250","CAN",1992,1.711,1975976.9,936799.63,1019795.42,1218405.77,1288471.66,1190412.76,1066901.18,859869.75,7580656.17,1.82462282813178,0.330693989251329,0.00602,77.84,1.6796
"251","CAN",1993,1.682,2003569.23,938612.83,1009895.46,1177721.81,1298668.27,1222902.25,1082365.65,914842.41,7645008.68,1.83452827812878,0.323922468064484,0.00619,77.72,1.6962
"252","CAN",1994,1.685,2012056.1,945561.67,999062.84,1133296.48,1306006.35,1250075.72,1107486.64,962810.53,7704300.23,1.82812095576914,0.316615754471967,0.00622,77.9,1.7014
"253","CAN",1995,1.67,1997632.47,956768.53,990569.37,1095562.63,1305003.43,1272539.33,1139997.42,1008356.27,7768796.98,1.79994757566699,0.309001003138584,0.00605,78.01,1.6924
"254","CAN",1996,1.631,1972712.77,969584.57,985179.84,1072472.53,1287666.15,1295141.08,1173849.86,1048468.16,7832362.19,1.76306828706551,0.301331657391089,0.00546,78.27,1.6758
"255","CAN",1997,1.567,1938674.06,981074.44,983605.31,1059545.54,1255884.8,1313939.46,1208827.96,1072366.4,7875243.91,1.72321245857133,0.294013793916892,0.00535,78.47,1.647
"256","CAN",1998,1.555,1894487.88,991690.66,984683.13,1047406.2,1215194.75,1327240.49,1243273.43,1089180.14,7898668.8,1.67894305936717,0.286453452764091,0.0052,78.67,1.6216
"257","CAN",1999,1.543,1850275.98,1003571.41,990883.32,1036102.33,1170378.45,1336496.9,1270115.65,1115186.58,7922734.64,1.63478047019381,0.278499896848748,0.00519,78.88,1.5932
"258","CAN",2000,1.507,1809659.7,1014073.86,1003202.41,1027252.91,1133123.43,1337073.22,1291703.01,1148285.58,7954714.42,1.59246670982313,0.271584399632036,0.00513,79.23,1.5606
"259","CAN",2001,1.535,1774541.04,1023559.62,1020348.02,1022422.86,1113918.35,1321749.86,1314420.21,1182254.5,7998673.42,1.55298092918013,0.267086940274154,0.0052,79.45,1.5414
"260","CAN",2002,1.512,1742250.97,1031093.03,1039184.59,1024610.1,1107245.85,1293404.49,1334201.51,1217174.16,8046913.73,1.51558189875114,0.264928396343078,0.00532,79.57,1.5304
"261","CAN",2003,1.541,1717000.8,1034356.42,1056459.73,1032238.28,1099853.41,1256520.52,1349155.95,1251768.64,8080352.95,1.48743571900532,0.263861207943893,0.00529,79.75,1.5276
"262","CAN",2004,1.547,1707157.17,1037922.81,1073208.65,1043844.98,1090975.26,1214247.17,1362490.58,1279190.02,8101879.47,1.47497876687124,0.26349691425365,0.00525,80.05,1.5284
"263","CAN",2005,1.565,1708043.25,1049191.52,1086522.86,1059029.13,1084575.68,1177693.15,1369119.1,1300833.78,8126965.22,1.47118911258242,0.263764486739123,0.00542,80.17,1.54
"264","CAN",2006,1.613,1721419.32,1066353.5,1095360.88,1076037.97,1080868.17,1156026.41,1357809.49,1322698.6,8155155.02,1.47758506250933,0.264483769432994,0.00504,80.59,1.5556
"265","CAN",2007,1.659,1745829.56,1082674.24,1102260.04,1095742.01,1083685.51,1147230.46,1327403.23,1343067.22,8182062.71,1.4936095399347,0.26636651382986,0.00519,80.6,1.585
"266","CAN",2008,1.685,1777719.27,1095824.81,1107805.68,1117847.03,1096029.8,1143309.78,1287015.64,1361332.81,8209165.55,1.51587086582753,0.269683540490909,0.00512,80.78,1.6138
"267","CAN",2009,1.675,1815664.72,1103261.61,1116337.68,1141985.59,1114239.08,1140951.27,1245318.1,1377461.89,8239555.22,1.54251688357518,0.273828454298532,0.00495,81.12,1.6394
"268","CAN",2010,1.638,1853810.79,1102050.11,1133246.12,1163541.98,1134739.6,1140130.49,1211021.88,1382653.39,8267383.57,1.56962301556791,0.277993824834717,0.00501,81.4,1.654
"269","CAN",2011,1.618,1886263.66,1095854.41,1152386.32,1176958.81,1155923.94,1139677.8,1193464.92,1365787.01,8280053.21,1.59465709762027,0.281747313795342,0.00478,81.66,1.655
"270","CHL",1992,2.499,1445938.35,603624.08,609467.82,624853.42,569169.19,473520.24,389514.79,332491.38,3602640.92,2.80948578411195,0.33142981399323,0.01484,74.49,NA
"271","CHL",1993,2.442,1419342.45,597483.88,607233,624482.95,590661.37,489995.16,405372.32,338517.52,3653746.2,2.71923571210283,0.332574911744007,0.01358,74.56,NA
"272","CHL",1994,2.394,1396028.17,587333.66,609791.39,622800.78,606411.96,506494.38,422114.46,346686.2,3701632.83,2.63996934293453,0.33207311379935,0.01256,75.02,NA
"273","CHL",1995,2.307,1378702.74,581566.7,612905.81,616103.72,614672.72,530788.37,430616.97,363865.44,3750519.73,2.57322181318054,0.328161569223367,0.0115,74.93,NA
"274","CHL",1996,2.271,1362372.22,582913.22,612255.55,608617.62,626793.91,547804.18,449254.94,373096.66,3800736.08,2.50914700186181,0.325045334376387,0.01166,75.23,2.3826
"275","CHL",1997,2.21,1340963.24,595888.3,603726.77,606828.54,628076.36,569856.51,466787.57,387237.46,3858401.51,2.43280608709901,0.320056089756195,0.01043,75.8,2.3248
"276","CHL",1998,2.173,1317323.01,606337.37,594740.62,607238.07,625833.19,594460.91,481054,401605.24,3911269.4,2.35761337994258,0.315261142584553,0.01083,75.91,2.271
"277","CHL",1999,2.105,1294625.78,611457.69,585698.79,609629.43,621468.14,612067.14,498595.68,416720.9,3955637.77,2.29100362240701,0.311226063047729,0.01053,76.09,2.2132
"278","CHL",2000,2.084,1264565.95,612942.45,579527.96,611877.83,614323.84,617974.14,526978.37,425326.66,3988951.25,2.21912003813032,0.307399512591185,0.00952,76.82,2.1686
"279","CHL",2001,2.053,1231489.02,615153.78,579612.06,613200.93,604352.44,630170.3,546486.83,442557.25,4031533.59,2.13824911725466,0.302007497350407,0.00914,76.67,2.125
"280","CHL",2002,1.987,1180307.48,624214.29,591175.46,603827.87,603935.73,631157.4,569955.52,458739.8,4083006.07,2.0235464308286,0.295802548243579,0.0084,77.22,2.0804
"281","CHL",2003,1.943,1142940.13,635317.41,603790.22,592115.6,606921.39,626296.69,596639.03,471887.71,4132968.05,1.93579548963607,0.290115233288581,0.00794,77.34,2.0344
"282","CHL",2004,1.908,1133062.55,651272.1,610048.47,584145.55,608933.99,619570.83,614258.18,491198.88,4179428,1.8977328596162,0.285464790875689,0.00819,77.44,1.995
"283","CHL",2005,1.894,1130225.74,673667.97,611923.11,577941.15,610577.11,612220.84,617450.59,522369.3,4226150.07,1.87205377209901,0.281229544695274,0.00772,77.81,1.957
"284","CZE",1950,2.799,875940.66,314016,349018.55,376373.03,217603.4,371636.57,367335.35,344981.28,2340964.18,2.61925606226064,0.253731532961773,0.06457,64.42,NA
"285","CZE",1951,2.769,895613.33,299690.84,344080,378954.39,234760.49,346142.46,373356.94,345345.85,2322330.97,2.69956926509919,0.264266759530835,0.05675,65.25,NA
"286","CZE",1952,2.711,888844.9,287483.97,338266.34,372383.93,271825.24,309610.06,373228.81,349244.5,2302042.85,2.70277953340443,0.279842388685337,0.04413,66.86,NA
"287","CZE",1953,2.624,872827.44,278165,332437.97,363424.2,313682.98,269310.94,373099.02,351266.54,2281386.65,2.67810459923573,0.296796327794765,0.03416,67.56,NA
